State,AgencyType,AgencyName,AssaultOffenses,HomicideOffenses,KidnappingAbduction,SexOffenses,SexOffensesNonforcible,Arson,Bribery,BurglaryBreaking&Entering,CounterfeitingForgery,DestructionDamageVandalism,Embezzlement,ExtortionBlackmail,FraudOffenses,LarcenyTheftOffenses,Robbery,StolenPropertyOffenses,DrugNarcoticOffenses,GamblingOffenses,PornographyObsceneMaterial,ProstitutionOffenses,WeaponLawViolations,TotalOffences
MASSACHUSETTS,Cities,Brimfield,2598.0,7.0,33.0,92.0,37.0,33.0,1.0,835.0,84.0,1302.0,14.0,1.0,240.0,2292.0,226.0,30.0,295.0,0.0,7.0,72.0,129.0,8328.0
MASSACHUSETTS,Cities,Brockton,218.0,0.0,1.0,17.0,0.0,0.0,0.0,149.0,11.0,229.0,0.0,1.0,51.0,733.0,31.0,15.0,98.0,0.0,2.0,0.0,16.0,1572.0
MASSACHUSETTS,Cities,Brookline,141.0,1.0,2.0,9.0,9.0,0.0,0.0,59.0,20.0,175.0,9.0,0.0,102.0,570.0,7.0,29.0,26.0,0.0,1.0,4.0,9.0,1173.0
MASSACHUSETTS,Cities,Burlington,1267.0,1.0,8.0,26.0,3.0,8.0,0.0,504.0,49.0,588.0,1.0,6.0,223.0,2580.0,135.0,52.0,143.0,1.0,4.0,2.0,38.0,5639.0
MASSACHUSETTS,Cities,Cambridge,130.0,0.0,1.0,7.0,4.0,1.0,0.0,50.0,13.0,103.0,6.0,0.0,41.0,209.0,5.0,10.0,17.0,0.0,1.0,0.0,2.0,600.0
MASSACHUSETTS,Cities,Canton,124.0,0.0,0.0,3.0,5.0,2.0,0.0,87.0,7.0,135.0,4.0,0.0,28.0,235.0,2.0,9.0,27.0,0.0,1.0,1.0,4.0,674.0
MASSACHUSETTS,Cities,Carver,79.0,0.0,0.0,3.0,1.0,2.0,0.0,48.0,6.0,62.0,1.0,0.0,22.0,131.0,4.0,12.0,16.0,0.0,5.0,0.0,4.0,396.0
MASSACHUSETTS,Cities,Charlton,74.0,0.0,0.0,4.0,3.0,1.0,0.0,32.0,0.0,60.0,2.0,1.0,15.0,152.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,357.0
MASSACHUSETTS,Cities,Chatham,69.0,0.0,2.0,6.0,0.0,0.0,0.0,69.0,8.0,208.0,1.0,0.0,84.0,467.0,5.0,42.0,25.0,0.0,3.0,0.0,3.0,992.0
MASSACHUSETTS,Cities,Chelmsford,1392.0,2.0,14.0,71.0,3.0,5.0,0.0,295.0,36.0,779.0,4.0,3.0,186.0,992.0,254.0,48.0,119.0,0.0,2.0,18.0,78.0,4301.0
MASSACHUSETTS,Cities,Chelsea,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
MASSACHUSETTS,Cities,Chesterfield,1149.0,0.0,9.0,60.0,11.0,7.0,0.0,577.0,69.0,574.0,12.0,2.0,331.0,956.0,72.0,32.0,111.0,0.0,1.0,1.0,33.0,4007.0
MASSACHUSETTS,Cities,Chicopee,66.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,3.0,42.0,1.0,1.0,12.0,0.0,0.0,0.0,3.0,149.0
MASSACHUSETTS,Cities,Clinton,71.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,7.0,75.0,0.0,0.0,51.0,151.0,1.0,5.0,10.0,0.0,0.0,0.0,4.0,400.0
MASSACHUSETTS,Cities,Concord,35.0,0.0,0.0,0.0,1.0,2.0,0.0,27.0,1.0,34.0,0.0,0.0,6.0,35.0,3.0,2.0,6.0,0.0,1.0,0.0,3.0,156.0
MASSACHUSETTS,Cities,Dalton,344.0,0.0,1.0,6.0,3.0,2.0,0.0,58.0,18.0,209.0,19.0,1.0,100.0,682.0,6.0,20.0,40.0,1.0,4.0,2.0,13.0,1529.0
MASSACHUSETTS,Cities,Danvers,361.0,0.0,1.0,14.0,4.0,2.0,0.0,193.0,24.0,372.0,2.0,0.0,130.0,890.0,11.0,26.0,65.0,1.0,2.0,0.0,14.0,2112.0
MASSACHUSETTS,Cities,Dartmouth,67.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,7.0,158.0,3.0,0.0,37.0,536.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,880.0
MASSACHUSETTS,Cities,Dedham,41.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,1.0,18.0,0.0,0.0,15.0,48.0,0.0,1.0,15.0,0.0,0.0,0.0,3.0,180.0
MASSACHUSETTS,Cities,Deerfield,212.0,0.0,0.0,11.0,3.0,2.0,0.0,259.0,17.0,115.0,1.0,0.0,49.0,320.0,6.0,5.0,35.0,0.0,0.0,0.0,6.0,1041.0
MASSACHUSETTS,Cities,Dennis,45.0,1.0,0.0,5.0,2.0,1.0,0.0,25.0,1.0,19.0,0.0,0.0,18.0,29.0,0.0,3.0,22.0,0.0,0.0,0.0,7.0,178.0
MASSACHUSETTS,Cities,Douglas,9.0,0.0,0.0,3.0,2.0,0.0,0.0,10.0,4.0,15.0,0.0,0.0,13.0,33.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,94.0
MASSACHUSETTS,Cities,Dover,34.0,0.0,0.0,3.0,0.0,0.0,0.0,77.0,2.0,101.0,0.0,0.0,39.0,212.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,478.0
MASSACHUSETTS,Cities,Dracut,125.0,0.0,3.0,10.0,1.0,1.0,0.0,40.0,3.0,45.0,0.0,0.0,13.0,38.0,1.0,5.0,39.0,0.0,0.0,0.0,5.0,329.0
MASSACHUSETTS,Cities,Dudley,16.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,66.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,175.0
MASSACHUSETTS,Cities,Duxbury,82.0,0.0,1.0,2.0,4.0,3.0,0.0,53.0,8.0,131.0,2.0,0.0,42.0,177.0,2.0,9.0,15.0,0.0,3.0,0.0,5.0,539.0
MASSACHUSETTS,Cities,East Bridgewater,18.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,17.0,0.0,0.0,1.0,24.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,87.0
MASSACHUSETTS,Cities,East Brookfield,53.0,0.0,0.0,2.0,3.0,0.0,0.0,25.0,4.0,37.0,3.0,0.0,16.0,105.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,268.0
MASSACHUSETTS,Cities,Eastham,120.0,1.0,0.0,12.0,10.0,0.0,0.0,53.0,11.0,101.0,1.0,0.0,24.0,154.0,1.0,5.0,25.0,0.0,2.0,1.0,2.0,523.0
MASSACHUSETTS,Cities,Easthampton,195.0,0.0,2.0,6.0,3.0,2.0,0.0,80.0,7.0,175.0,5.0,0.0,83.0,287.0,6.0,11.0,52.0,0.0,3.0,0.0,4.0,921.0
MASSACHUSETTS,Cities,East Longmeadow,108.0,0.0,0.0,6.0,7.0,0.0,0.0,81.0,16.0,63.0,3.0,0.0,34.0,170.0,6.0,9.0,15.0,0.0,2.0,0.0,6.0,526.0
MASSACHUSETTS,Cities,Easton,34.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,2.0,30.0,0.0,0.0,24.0,0.0,2.0,0.0,5.0,119.0
MASSACHUSETTS,Cities,Erving,488.0,3.0,1.0,21.0,3.0,2.0,0.0,249.0,7.0,358.0,1.0,1.0,145.0,619.0,66.0,15.0,83.0,10.0,2.0,6.0,7.0,2087.0
MASSACHUSETTS,Cities,Everett,220.0,1.0,0.0,11.0,1.0,0.0,0.0,83.0,16.0,234.0,2.0,0.0,54.0,362.0,11.0,19.0,38.0,0.0,2.0,0.0,4.0,1058.0
MASSACHUSETTS,Cities,Fairhaven,2358.0,2.0,32.0,131.0,11.0,27.0,0.0,811.0,69.0,1170.0,21.0,5.0,319.0,1997.0,263.0,99.0,267.0,3.0,9.0,54.0,140.0,7788.0
MASSACHUSETTS,Cities,Fall River,507.0,0.0,9.0,24.0,2.0,3.0,0.0,561.0,29.0,486.0,13.0,0.0,122.0,485.0,17.0,47.0,95.0,1.0,7.0,2.0,24.0,2434.0
MASSACHUSETTS,Cities,Falmouth,698.0,1.0,9.0,69.0,16.0,6.0,0.0,310.0,35.0,614.0,4.0,0.0,162.0,783.0,48.0,43.0,89.0,0.0,6.0,7.0,41.0,2941.0
MASSACHUSETTS,Cities,Fitchburg,357.0,0.0,4.0,11.0,1.0,1.0,0.0,259.0,17.0,367.0,0.0,1.0,104.0,908.0,21.0,21.0,118.0,1.0,2.0,3.0,21.0,2217.0
MASSACHUSETTS,Cities,Framingham,56.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,2.0,13.0,0.0,0.0,1.0,90.0,9.0,0.0,35.0,0.0,0.0,0.0,3.0,254.0
MASSACHUSETTS,Cities,Franklin,52.0,0.0,4.0,1.0,4.0,1.0,0.0,75.0,10.0,82.0,1.0,0.0,25.0,131.0,2.0,9.0,36.0,1.0,1.0,0.0,3.0,438.0
MASSACHUSETTS,Cities,Freetown,417.0,0.0,4.0,13.0,23.0,1.0,0.0,143.0,24.0,346.0,1.0,0.0,74.0,378.0,8.0,9.0,64.0,0.0,1.0,0.0,8.0,1514.0
MASSACHUSETTS,Cities,Gardner,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,4.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,62.0
MASSACHUSETTS,Cities,Gill,249.0,0.0,0.0,11.0,1.0,0.0,0.0,40.0,0.0,134.0,0.0,0.0,25.0,372.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,861.0
MASSACHUSETTS,Cities,Gloucester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
MASSACHUSETTS,Cities,Goshen,54.0,0.0,0.0,1.0,4.0,2.0,0.0,40.0,3.0,64.0,3.0,0.0,27.0,71.0,1.0,6.0,18.0,0.0,1.0,0.0,5.0,300.0
MASSACHUSETTS,Cities,Grafton,37.0,0.0,0.0,1.0,3.0,1.0,0.0,23.0,2.0,32.0,1.0,0.0,29.0,81.0,0.0,4.0,9.0,0.0,1.0,0.0,3.0,227.0
MASSACHUSETTS,Cities,Granby,304.0,1.0,2.0,17.0,0.0,4.0,0.0,232.0,18.0,205.0,0.0,0.0,27.0,356.0,22.0,18.0,38.0,0.0,2.0,1.0,12.0,1259.0
MASSACHUSETTS,Cities,Greenfield,21.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,4.0,59.0,0.0,0.0,12.0,59.0,1.0,1.0,19.0,0.0,1.0,0.0,1.0,226.0
MASSACHUSETTS,Cities,Groton,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,5.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,80.0
MASSACHUSETTS,Cities,Groveland,54.0,1.0,1.0,4.0,1.0,0.0,0.0,26.0,6.0,68.0,1.0,0.0,32.0,231.0,4.0,13.0,8.0,0.0,2.0,0.0,2.0,454.0
MASSACHUSETTS,Cities,Hadley,50.0,0.0,0.0,3.0,0.0,1.0,0.0,22.0,4.0,46.0,0.0,1.0,19.0,52.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,212.0
MASSACHUSETTS,Cities,Halifax,41.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,1.0,24.0,1.0,0.0,15.0,41.0,1.0,3.0,12.0,0.0,0.0,1.0,2.0,157.0
MASSACHUSETTS,Cities,Hamilton,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,30.0,0.0,0.0,5.0,26.0,0.0,2.0,6.0,0.0,1.0,0.0,2.0,104.0
MASSACHUSETTS,Cities,Hampden,20.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,3.0,106.0,0.0,0.0,44.0,237.0,1.0,9.0,17.0,0.0,0.0,0.0,0.0,475.0
MASSACHUSETTS,Cities,Hanover,60.0,0.0,0.0,4.0,2.0,0.0,0.0,33.0,1.0,71.0,1.0,0.0,3.0,85.0,1.0,2.0,17.0,0.0,0.0,0.0,4.0,284.0
MASSACHUSETTS,Cities,Hanson,63.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,30.0,0.0,0.0,6.0,47.0,0.0,3.0,11.0,0.0,0.0,0.0,1.0,174.0
MASSACHUSETTS,Cities,Hardwick,7.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,1.0,45.0,0.0,0.0,16.0,48.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,165.0
MASSACHUSETTS,Cities,Harvard,83.0,0.0,0.0,9.0,4.0,1.0,0.0,121.0,7.0,87.0,2.0,0.0,29.0,135.0,0.0,3.0,16.0,0.0,1.0,0.0,5.0,503.0
MASSACHUSETTS,Cities,Harwich,1384.0,2.0,5.0,13.0,6.0,8.0,0.0,400.0,88.0,785.0,1.0,2.0,150.0,1051.0,53.0,0.0,160.0,0.0,2.0,13.0,35.0,4158.0
MASSACHUSETTS,Cities,Haverhill,89.0,0.0,2.0,1.0,0.0,1.0,0.0,89.0,15.0,127.0,0.0,0.0,45.0,279.0,3.0,7.0,30.0,0.0,1.0,0.0,2.0,691.0
MASSACHUSETTS,Cities,Hingham,80.0,0.0,0.0,5.0,1.0,1.0,0.0,20.0,3.0,55.0,0.0,1.0,27.0,78.0,1.0,7.0,38.0,0.0,0.0,2.0,2.0,321.0
MASSACHUSETTS,Cities,Holden,40.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,32.0,1.0,0.0,7.0,84.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,203.0
MASSACHUSETTS,Cities,Holliston,1494.0,0.0,15.0,34.0,0.0,16.0,0.0,459.0,45.0,1095.0,0.0,4.0,60.0,2167.0,87.0,65.0,560.0,5.0,1.0,7.0,55.0,6169.0
MASSACHUSETTS,Cities,Holyoke,54.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,7.0,30.0,0.0,0.0,17.0,41.0,0.0,1.0,44.0,0.0,0.0,0.0,5.0,212.0
MASSACHUSETTS,Cities,Hopedale,36.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,0.0,0.0,92.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,182.0
MASSACHUSETTS,Cities,Hopkinton,42.0,0.0,1.0,3.0,5.0,0.0,0.0,20.0,1.0,35.0,0.0,0.0,9.0,33.0,0.0,3.0,10.0,0.0,1.0,0.0,5.0,168.0
MASSACHUSETTS,Cities,Hubbardston,204.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,10.0,91.0,0.0,0.0,17.0,205.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,561.0
MASSACHUSETTS,Cities,Hudson,122.0,0.0,2.0,2.0,0.0,0.0,0.0,35.0,3.0,70.0,0.0,0.0,26.0,84.0,0.0,8.0,13.0,0.0,0.0,0.0,1.0,366.0
MASSACHUSETTS,Cities,Hull,23.0,0.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,84.0,0.0,0.0,32.0,77.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,257.0
MASSACHUSETTS,Cities,Ipswich,109.0,0.0,1.0,4.0,7.0,3.0,0.0,57.0,3.0,108.0,2.0,0.0,54.0,216.0,4.0,28.0,33.0,0.0,0.0,0.0,4.0,633.0
MASSACHUSETTS,Cities,Kingston,30.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,0.0,47.0,0.0,0.0,3.0,146.0,1.0,2.0,20.0,0.0,0.0,0.0,1.0,323.0
MASSACHUSETTS,Cities,Lakeville,21.0,0.0,0.0,0.0,4.0,1.0,0.0,34.0,1.0,35.0,2.0,0.0,17.0,52.0,1.0,1.0,19.0,0.0,0.0,0.0,4.0,192.0
MASSACHUSETTS,Cities,Lancaster,47.0,0.0,0.0,7.0,2.0,1.0,0.0,39.0,5.0,52.0,1.0,0.0,7.0,96.0,1.0,7.0,15.0,0.0,0.0,3.0,2.0,285.0
MASSACHUSETTS,Cities,Lee,56.0,0.0,0.0,5.0,3.0,1.0,0.0,42.0,5.0,86.0,1.0,0.0,34.0,137.0,1.0,9.0,39.0,0.0,3.0,0.0,5.0,427.0
MASSACHUSETTS,Cities,Leicester,25.0,0.0,0.0,4.0,0.0,1.0,0.0,31.0,2.0,27.0,1.0,0.0,9.0,81.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,192.0
MASSACHUSETTS,Cities,Lenox,836.0,0.0,3.0,18.0,18.0,8.0,0.0,269.0,54.0,546.0,7.0,1.0,181.0,1107.0,45.0,34.0,85.0,0.0,4.0,0.0,16.0,3232.0
MASSACHUSETTS,Cities,Leominster,22.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,101.0,0.0,0.0,15.0,210.0,0.0,0.0,12.0,0.0,0.0,5.0,1.0,402.0
MASSACHUSETTS,Cities,Lexington,21.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,16.0,0.0,0.0,11.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,99.0
MASSACHUSETTS,Cities,Lincoln,39.0,0.0,0.0,0.0,3.0,1.0,0.0,36.0,4.0,47.0,0.0,0.0,25.0,76.0,1.0,6.0,10.0,0.0,3.0,0.0,5.0,256.0
MASSACHUSETTS,Cities,Littleton,44.0,0.0,0.0,1.0,1.0,1.0,0.0,26.0,12.0,64.0,1.0,0.0,50.0,184.0,6.0,4.0,8.0,0.0,0.0,0.0,2.0,404.0
MASSACHUSETTS,Cities,Longmeadow,2543.0,0.0,11.0,97.0,3.0,27.0,0.0,839.0,84.0,1258.0,16.0,7.0,352.0,2015.0,175.0,82.0,342.0,1.0,4.0,89.0,165.0,8110.0
MASSACHUSETTS,Cities,Lowell,129.0,0.0,1.0,8.0,2.0,3.0,0.0,115.0,13.0,125.0,5.0,0.0,50.0,272.0,12.0,10.0,27.0,0.0,0.0,0.0,5.0,777.0
MASSACHUSETTS,Cities,Ludlow,77.0,0.0,3.0,6.0,1.0,0.0,0.0,52.0,5.0,65.0,1.0,0.0,25.0,170.0,1.0,8.0,28.0,0.0,1.0,0.0,3.0,446.0
MASSACHUSETTS,Cities,Lunenburg,1640.0,5.0,27.0,105.0,6.0,8.0,0.0,613.0,80.0,1046.0,1.0,2.0,274.0,1674.0,171.0,0.0,257.0,0.0,2.0,84.0,80.0,6075.0
MASSACHUSETTS,Cities,Lynn,61.0,0.0,1.0,0.0,4.0,1.0,0.0,30.0,2.0,71.0,0.0,0.0,22.0,76.0,1.0,9.0,5.0,0.0,0.0,0.0,2.0,285.0
MASSACHUSETTS,Cities,Lynnfield,801.0,1.0,3.0,19.0,0.0,7.0,0.0,285.0,42.0,383.0,0.0,0.0,76.0,812.0,75.0,0.0,58.0,0.0,0.0,5.0,17.0,2584.0
MASSACHUSETTS,Cities,Malden,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,7.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0
MASSACHUSETTS,Cities,Manchester-by-the-Sea,99.0,0.0,0.0,4.0,2.0,1.0,0.0,43.0,4.0,122.0,2.0,0.0,32.0,208.0,2.0,5.0,32.0,0.0,1.0,1.0,5.0,563.0
MASSACHUSETTS,Cities,Marblehead,68.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,4.0,56.0,2.0,0.0,23.0,47.0,0.0,2.0,14.0,0.0,1.0,0.0,0.0,241.0
MASSACHUSETTS,Cities,Marion,539.0,0.0,4.0,46.0,6.0,4.0,0.0,114.0,40.0,286.0,5.0,3.0,143.0,579.0,6.0,27.0,46.0,0.0,3.0,0.0,14.0,1865.0
MASSACHUSETTS,Cities,Marlborough,167.0,0.0,0.0,10.0,1.0,0.0,0.0,56.0,5.0,163.0,2.0,0.0,42.0,267.0,1.0,5.0,33.0,0.0,1.0,0.0,9.0,762.0
MASSACHUSETTS,Cities,Marshfield,171.0,0.0,0.0,5.0,6.0,3.0,0.0,60.0,9.0,132.0,1.0,0.0,38.0,245.0,7.0,9.0,55.0,0.0,0.0,0.0,8.0,749.0
MASSACHUSETTS,Cities,Mashpee,29.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,7.0,45.0,0.0,0.0,8.0,81.0,1.0,3.0,21.0,0.0,0.0,0.0,2.0,230.0
MASSACHUSETTS,Cities,Mattapoisett,93.0,0.0,1.0,4.0,4.0,0.0,0.0,13.0,7.0,40.0,1.0,1.0,24.0,147.0,1.0,5.0,31.0,0.0,0.0,0.0,5.0,377.0
MASSACHUSETTS,Cities,Maynard,38.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,2.0,35.0,1.0,0.0,34.0,59.0,1.0,2.0,18.0,0.0,0.0,0.0,4.0,210.0
MASSACHUSETTS,Cities,Medfield,37.0,2.0,1.0,2.0,1.0,0.0,0.0,24.0,0.0,55.0,0.0,0.0,7.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,224.0
MASSACHUSETTS,Cities,Medway,161.0,0.0,1.0,1.0,0.0,5.0,0.0,83.0,5.0,155.0,2.0,0.0,37.0,220.0,6.0,4.0,15.0,0.0,0.0,0.0,0.0,695.0
MASSACHUSETTS,Cities,Melrose,35.0,0.0,0.0,3.0,2.0,1.0,0.0,15.0,4.0,27.0,1.0,0.0,2.0,27.0,0.0,2.0,47.0,0.0,0.0,0.0,4.0,170.0
MASSACHUSETTS,Cities,Mendon,37.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,21.0,1.0,0.0,12.0,37.0,0.0,2.0,9.0,0.0,0.0,1.0,1.0,141.0
MASSACHUSETTS,Cities,Merrimac,280.0,0.0,0.0,2.0,0.0,1.0,0.0,142.0,23.0,273.0,0.0,0.0,161.0,662.0,14.0,4.0,90.0,0.0,0.0,0.0,1.0,1653.0
MASSACHUSETTS,Cities,Methuen,230.0,0.0,3.0,6.0,2.0,4.0,0.0,143.0,9.0,169.0,2.0,0.0,57.0,377.0,7.0,36.0,50.0,0.0,0.0,0.0,6.0,1101.0
MASSACHUSETTS,Cities,Middleboro,17.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,44.0,0.0,0.0,5.0,77.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,152.0
MASSACHUSETTS,Cities,Middleton,271.0,1.0,2.0,16.0,9.0,0.0,1.0,95.0,9.0,206.0,9.0,0.0,70.0,440.0,14.0,17.0,55.0,0.0,2.0,2.0,13.0,1232.0
MASSACHUSETTS,Cities,Milford,130.0,0.0,0.0,13.0,4.0,1.0,0.0,55.0,7.0,68.0,3.0,0.0,48.0,256.0,2.0,6.0,24.0,0.0,5.0,0.0,3.0,625.0
MASSACHUSETTS,Cities,Millbury,17.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,1.0,20.0,0.0,0.0,10.0,29.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,106.0
MASSACHUSETTS,Cities,Millville,88.0,0.0,0.0,4.0,1.0,2.0,0.0,69.0,3.0,86.0,2.0,0.0,22.0,76.0,0.0,6.0,25.0,0.0,1.0,0.0,3.0,388.0
MASSACHUSETTS,Cities,Monson,139.0,0.0,2.0,9.0,9.0,2.0,0.0,83.0,6.0,102.0,3.0,0.0,27.0,130.0,1.0,4.0,21.0,0.0,1.0,0.0,0.0,539.0
MASSACHUSETTS,Cities,Montague,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
MASSACHUSETTS,Cities,Monterey,23.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,26.0,0.0,0.0,10.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,99.0
MASSACHUSETTS,Cities,Nahant,41.0,0.0,0.0,4.0,4.0,0.0,0.0,37.0,1.0,134.0,0.0,0.0,45.0,288.0,1.0,0.0,26.0,0.0,0.0,0.0,1.0,582.0
MASSACHUSETTS,Cities,Nantucket,252.0,0.0,2.0,9.0,0.0,2.0,0.0,85.0,34.0,249.0,2.0,0.0,93.0,772.0,7.0,33.0,26.0,0.0,0.0,0.0,11.0,1577.0
MASSACHUSETTS,Cities,Natick,38.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,48.0,0.0,0.0,77.0,220.0,0.0,7.0,9.0,0.0,0.0,3.0,2.0,454.0
MASSACHUSETTS,Cities,Needham,3692.0,2.0,18.0,139.0,7.0,29.0,0.0,945.0,89.0,1676.0,25.0,4.0,406.0,2044.0,273.0,80.0,488.0,0.0,13.0,15.0,108.0,10053.0
MASSACHUSETTS,Cities,New Bedford,121.0,0.0,0.0,2.0,4.0,1.0,0.0,35.0,14.0,67.0,3.0,0.0,47.0,199.0,2.0,9.0,42.0,0.0,0.0,0.0,2.0,548.0
MASSACHUSETTS,Cities,Newburyport,273.0,0.0,1.0,11.0,0.0,2.0,0.0,186.0,16.0,244.0,11.0,0.0,111.0,699.0,17.0,20.0,28.0,0.0,2.0,0.0,11.0,1632.0
MASSACHUSETTS,Cities,Newton,10.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0,9.0,0.0,0.0,3.0,34.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,89.0
MASSACHUSETTS,Cities,Norfolk,471.0,0.0,2.0,13.0,9.0,2.0,0.0,186.0,17.0,316.0,2.0,1.0,57.0,404.0,6.0,25.0,35.0,0.0,1.0,0.0,7.0,1554.0
MASSACHUSETTS,Cities,North Adams,517.0,0.0,6.0,41.0,2.0,5.0,0.0,138.0,39.0,295.0,4.0,0.0,128.0,713.0,16.0,15.0,136.0,0.0,3.0,0.0,14.0,2072.0
MASSACHUSETTS,Cities,Northampton,57.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,6.0,7.0,13.0,0.0,21.0,407.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,540.0
MASSACHUSETTS,Cities,North Attleboro,49.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,34.0,0.0,0.0,0.0,142.0,0.0,0.0,18.0,0.0,1.0,9.0,0.0,290.0
MASSACHUSETTS,Cities,Northborough,109.0,0.0,1.0,13.0,17.0,2.0,0.0,112.0,7.0,151.0,3.0,1.0,41.0,364.0,2.0,4.0,35.0,0.0,5.0,1.0,5.0,873.0
MASSACHUSETTS,Cities,Northbridge,32.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,16.0,1.0,0.0,7.0,14.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,117.0
MASSACHUSETTS,Cities,North Brookfield,54.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,3.0,62.0,3.0,0.0,39.0,101.0,5.0,6.0,32.0,0.0,0.0,0.0,0.0,347.0
MASSACHUSETTS,Cities,North Reading,8.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,65.0,8.0,0.0,12.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
MASSACHUSETTS,Cities,Norton,40.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,34.0,0.0,1.0,18.0,77.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,212.0
MASSACHUSETTS,Cities,Norwell,276.0,0.0,0.0,11.0,2.0,3.0,0.0,83.0,18.0,304.0,10.0,1.0,124.0,395.0,7.0,9.0,112.0,1.0,3.0,0.0,6.0,1365.0
